hour_local,is_weekend,is_night,local_month,time_since_last_txn_min,txn_count_last_1h,txn_count_last_24h,card_txn_number,client_txn_number,is_first_card_txn,is_early_card_txn,is_new_client,card_age_days,amount_usd_log,amount_ratio_baseline,amount_zscore_customer,amount_vs_card_avg,is_online,is_cnp,pin_used,emv_used,is_international,distance_log,high_distance,mcc_high_risk,has_conversion,tx_declined,approved_int,bank_tier_enc,client_segment_enc,channel_enc,card_brand_enc,DE22_pos_entry_mode_enc,DE25_pos_condition_code_enc,DE39_response_code_enc,DE49_currency_code_transaction_enc,currency_tx_alpha_enc,DE60_pos_terminal_type_enc,is_fraud
6,0,0,3,26585.633333333335,0,0,6,6,0,0,0,53.85695601851852,2.7434173449395014,0.020675729480689378,-0.6010023136061577,0.06593326834054365,1,1,0,0,0,5.318119993844216,0,1,1,1,1,0,3,1,2,6,2,0,2,0,1,0
6,0,0,3,5918.916666666667,0,0,12,12,0,0,0,52.73873842592592,3.908215767085192,0.028373123136215407,-0.6387770968827022,0.08093441391245881,1,1,0,0,0,7.0326242610280065,1,0,1,1,1,0,3,1,0,6,2,0,2,0,1,0
6,0,0,3,2650.75,0,0,8,8,0,0,0,55.41908564814815,3.875566468417531,0.07562675210252302,-0.4099877011910249,0.5263518297611487,0,0,1,1,0,1.824549292051046,0,0,1,1,1,0,3,3,0,4,0,0,2,0,3,0
6,0,0,3,10739.25,0,0,15,15,0,0,0,59.31665509259259,5.581238121898107,0.16246075196470594,-0.03583902818358248,0.9564338851405803,0,0,1,1,0,2.451005098112319,0,0,1,1,1,0,3,0,2,3,0,0,2,0,0,0
6,0,0,3,17713.05,0,0,8,8,0,0,0,58.80482638888889,5.7783641441214435,0.1870483134131688,0.046050728016696706,1.09072049920936,1,1,0,0,0,0.262364264467491,0,0,1,1,1,0,3,1,0,6,2,0,2,0,1,0
6,0,0,3,21705.316666666666,0,0,15,15,0,0,0,61.014155092592596,4.064057161283644,0.05102113618121823,-0.8893114455688268,0.10413096763795676,0,0,1,1,0,2.8791984572980396,0,0,1,1,1,0,3,3,0,3,0,0,2,0,3,0
6,0,0,3,10603.383333333333,0,0,8,8,0,0,0,40.92873842592593,4.915591745409362,0.0641180453940608,-0.7595535103974058,0.22387618981357824,0,0,1,1,0,3.086486636822455,0,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
6,0,0,3,7367.55,0,0,7,7,0,0,0,60.216087962962966,5.673701202617746,0.37628732262834313,0.4734899624755671,1.432252961258656,1,1,0,0,0,2.8791984572980396,0,0,1,1,1,0,2,1,2,6,2,0,2,0,1,0
7,0,0,3,15212.65,0,0,10,10,0,0,0,58.66387731481481,2.435366204227864,0.01479483174783473,-0.9202522829981232,0.05837534981302325,0,0,1,1,0,7.0317412587631285,1,0,1,1,1,0,3,0,2,3,0,0,2,0,0,0
7,0,0,3,15541.65,0,0,5,5,0,1,0,59.83179398148148,4.853045373521485,0.0710465577654955,-0.762219510322793,0.2822038218779466,0,0,1,1,0,2.7343675094195836,0,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
7,0,0,3,5031.65,0,0,16,16,0,0,0,45.817962962962966,5.162898479440301,0.12980014648948413,-0.6664547963224615,0.2812697379848251,1,1,0,0,0,1.62924053973028,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
7,0,0,3,13551.1,0,0,12,12,0,0,0,38.74666666666667,5.895394078357248,0.48309513651877134,0.22162169669890647,1.2832270896544016,1,1,0,0,1,8.41913925094085,1,0,1,1,1,0,0,1,2,6,2,0,4,5,1,0
7,0,0,3,5435.433333333333,0,0,10,10,0,0,0,47.60515046296296,4.124873767256924,0.08294378194207837,-0.42941299844276737,0.546444920620126,1,1,0,0,0,2.6741486494265287,0,1,1,1,1,0,0,1,2,6,2,0,2,0,1,0
7,0,0,3,2689.133333333333,0,0,6,6,0,0,0,53.33582175925926,7.375305902066806,0.6975405821438567,5.376639467003223,4.010741701045653,1,1,0,0,0,2.0918640616783932,0,0,1,1,1,0,2,1,2,6,2,0,2,0,1,0
7,0,0,3,6889.633333333333,0,0,10,10,0,0,0,45.661886574074074,5.277400118292649,0.11399921605794153,-0.7390578143264797,0.1495208058826755,0,0,1,1,0,7.301147805856032,1,1,1,1,1,0,0,3,2,4,0,0,2,0,3,0
7,0,0,3,35089.55,0,0,6,6,0,0,0,52.92960648148148,4.704653464473042,0.08151684179953678,-0.8389516807103345,0.21081622393047988,1,1,0,0,0,2.9856819377004897,0,0,1,1,1,0,0,1,2,6,2,0,2,0,1,0
7,0,0,3,15218.466666666667,0,0,9,9,0,0,0,52.322916666666664,6.842790000129778,0.6358079195816071,3.8647837062864214,4.315763975446277,0,0,1,1,0,2.2823823856765264,0,1,1,1,1,0,0,3,2,4,0,0,2,0,3,1
7,0,0,3,7241.066666666667,0,0,12,12,0,0,0,60.41518518518519,4.257171777528256,0.1063056459125548,-0.48930670603847676,0.30964300596629313,0,0,1,1,0,3.0587070727153796,0,0,1,1,1,0,0,3,0,3,0,0,2,0,3,0
7,0,0,3,2620.0333333333333,0,0,11,11,0,0,0,59.90346064814815,5.214500880454926,0.15790745856353589,-0.48598676606768204,0.5003446488934411,1,1,0,0,0,2.128231705849268,0,1,1,1,1,0,2,1,2,6,2,0,2,0,1,0
7,0,0,3,202.48333333333332,0,1,5,5,0,1,0,23.452986111111112,5.3864655970747295,0.09007266129232706,-3.895270517367386,0.5806882353928232,0,0,1,1,0,2.8678989020441064,0,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
7,0,0,3,28411.15,0,0,10,10,0,0,0,60.61579861111111,6.070783916312237,0.22652055369127516,-0.22457142995384055,0.7261369163141234,0,0,1,1,0,2.624668592163159,0,0,1,1,1,0,2,3,2,3,0,0,2,0,3,0
7,0,0,3,2484.8,0,0,11,11,0,0,0,60.38030092592592,6.471109053390398,0.6902528002738759,2.2723792764080284,4.731627507303314,0,0,1,1,0,1.5040773967762742,0,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
7,0,0,3,4465.866666666667,0,0,12,12,0,0,0,56.46484953703704,3.1826266921930797,0.030996418847324864,-0.9281419071663846,0.07628184136308659,0,0,1,0,0,2.174751721484161,0,0,1,1,1,0,0,3,0,1,0,0,2,0,3,0
7,0,0,3,7792.783333333334,0,0,6,6,0,0,0,52.7587037037037,4.519830138821076,0.14092855812798707,0.7176379545776284,1.5356780261129857,1,1,0,0,1,9.367258647047601,1,0,1,1,1,0,2,1,0,6,2,0,5,2,1,0
7,0,0,3,25038.25,0,0,7,7,0,0,0,59.94771990740741,7.135671423334483,0.7274908989728013,1.2523201093854561,2.5028685341475114,0,1,0,0,0,3.173878458937465,0,0,1,1,1,0,3,2,0,0,3,0,2,0,2,0
7,0,0,3,4125.1,0,0,10,10,0,0,0,59.88644675925926,4.630155438682,0.14010321797207045,-0.6332149715519202,0.38806711620201384,0,0,1,1,0,1.916922612182061,0,0,1,1,1,0,2,0,2,3,0,0,2,0,0,0
7,0,0,3,4142.766666666666,0,0,12,12,0,0,0,53.66783564814815,6.346180072639659,0.25941047010202173,-0.49940108361656416,0.5089867417228947,1,1,0,0,0,2.917770732084279,0,0,1,1,1,0,0,1,2,6,2,0,2,0,1,0
7,0,0,3,6233.516666666666,0,0,10,10,0,0,0,57.9044212962963,5.597680943773655,0.11675940525677947,0.5721948906577361,1.5076466617835877,1,1,0,0,0,2.8094026953624978,0,1,1,1,1,0,0,1,2,6,2,0,2,0,1,0
7,0,0,3,15175.166666666666,0,0,11,11,0,0,0,60.84967592592593,6.140875440444677,0.20844746085931842,-0.3692176616777534,0.5669748692028699,1,1,0,0,0,2.72785282839839,0,0,1,1,1,0,1,1,0,6,2,0,2,0,1,0
7,0,0,3,4004.1833333333334,0,0,8,8,0,0,0,38.61994212962963,7.554219573501668,0.8452462706074689,2.3581881573260195,2.7523959448660182,1,1,0,0,0,2.341805806147327,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
7,0,0,3,6325.466666666666,0,0,9,9,0,0,0,60.350092592592596,4.020339148911605,0.08349609375,-0.4382326285116027,0.5269138129329436,0,1,0,0,1,9.27837278236801,1,0,1,1,1,0,0,2,0,0,3,0,5,2,2,0
8,0,0,3,20632.3,0,0,11,11,0,0,0,50.04623842592593,4.511628441579727,0.03811131703436661,-1.0088197971982211,0.07396439979867393,1,1,0,0,1,8.97449144816442,1,1,1,1,0,0,3,1,2,6,2,4,4,5,1,0
8,0,0,3,6691.533333333334,0,0,12,12,0,0,0,57.703032407407406,7.69340415378573,0.9410641329350774,13.476841034692105,7.949435099975023,0,0,1,1,0,2.6026896854443837,0,1,1,1,1,0,0,3,0,3,0,0,2,0,3,0
8,0,0,3,7174.8,0,0,9,9,0,0,0,34.59004629629629,3.5647324613710536,0.05063795265137547,-0.8410035888210405,0.27361394551540563,0,1,0,0,0,0.18232155679395465,0,1,1,1,1,0,3,2,2,0,3,0,2,0,2,0
8,0,0,3,42242.0,0,0,3,3,0,1,1,47.8683912037037,4.190714786041794,0.062193548387096766,-0.639169568895957,0.11997787384534365,0,0,1,1,0,7.284134806195205,1,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
8,0,0,3,20894.816666666666,0,0,11,11,0,0,0,56.48010416666666,5.405870476712758,0.11164544978447409,-0.8368179094443343,0.33091390457674347,0,0,1,1,0,3.242592351485517,0,0,1,1,1,0,3,0,2,3,0,0,2,0,0,0
8,0,0,3,15321.9,0,0,6,6,0,0,0,57.96491898148148,4.843162940152507,0.09393984625718337,-0.5175263505673972,0.3675852149160538,0,0,1,1,0,6.93828448401696,1,0,1,1,1,0,2,3,2,3,0,0,2,0,3,0
8,0,0,3,14060.3,0,0,7,7,0,0,0,55.59017361111111,4.682408966328894,0.16027013671553286,-0.07540230662464642,0.874225730365582,1,1,0,0,1,9.263122557415151,1,0,1,1,1,0,0,1,0,6,2,0,5,2,1,0
8,0,0,3,34114.166666666664,0,0,7,7,0,0,0,53.958310185185184,5.287913432832644,0.14347537830493165,0.35690030482275653,1.3462537507092307,1,1,0,0,0,2.72785282839839,0,0,1,1,1,0,0,1,2,6,2,0,2,0,1,0
8,0,0,3,4913.566666666667,0,0,9,9,0,0,0,60.06620370370371,6.672994508327736,0.3758113329653387,0.40422758469338343,1.4336985206021575,1,1,0,0,0,2.4159137783010487,0,0,1,1,1,0,3,1,0,6,2,0,2,0,1,0
8,0,0,3,5051.4,0,0,9,9,0,0,0,55.014016203703704,4.229894749042985,0.027900479636069946,-1.6321356567571148,0.066940684120801,0,0,1,1,1,8.876823763180603,1,0,1,1,1,0,2,3,2,3,0,0,5,2,3,0
8,0,0,3,3306.766666666667,0,0,14,14,0,0,0,59.83291666666667,5.234844943592463,0.08363046711221801,-0.8053776211265674,0.17262225645446289,0,0,1,0,0,2.9856819377004897,0,0,1,1,1,0,0,0,2,1,0,0,2,0,0,0
8,0,0,3,24042.866666666665,0,0,9,9,0,0,0,59.501921296296295,7.342643257763472,0.7644265525812809,1.6564919878558386,2.5422904681319642,1,1,0,0,0,2.2192034840549946,0,0,1,1,1,0,2,1,2,6,2,0,2,0,1,0
8,0,0,3,17070.45,0,0,6,6,0,0,0,31.52550925925926,0.5247285289349821,0.0005943817998570038,-1.249321789327268,0.005648237539920453,1,1,0,0,0,7.069023426578259,1,1,1,1,1,0,2,1,2,6,2,0,2,0,1,0
8,0,0,3,7714.483333333334,0,0,12,12,0,0,0,57.751168981481484,5.966044169761071,0.15782831869179736,-0.09615638836108523,0.9019343284817787,1,1,0,0,0,6.942156705699469,1,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
8,0,0,3,33052.96666666667,0,0,10,10,0,0,0,58.239641203703705,5.931661462737228,0.1591013976095415,-0.36374118602765665,0.5047203453116678,0,0,0,0,0,2.509599262378372,0,0,1,1,1,0,1,3,0,5,0,0,2,0,3,0
8,0,0,3,3188.1833333333334,0,0,14,14,0,0,0,54.371875,4.759263721325492,0.0673852248893032,-0.6789131853408514,0.33342720888828314,0,0,1,1,0,1.6486586255873816,0,0,1,1,1,0,0,3,2,4,0,0,2,0,3,0
8,0,0,3,3982.6666666666665,0,0,13,13,0,0,0,53.40232638888889,4.620649756836477,0.12531934249716487,-0.3414297974066208,0.694799020988382,1,1,0,0,0,4.060443010546419,0,1,1,1,1,0,0,1,0,6,2,0,2,0,1,0
8,0,0,3,19004.85,0,0,6,6,0,0,0,48.569837962962964,7.890994126587661,1.181916295857255,3.214940596824176,4.089694410720821,0,0,1,1,0,2.186051276738094,0,1,1,1,0,0,0,3,2,3,0,4,2,0,3,0
8,0,0,3,5158.716666666666,0,0,9,9,0,0,0,52.76623842592593,5.693328016752342,0.14167580431233032,-0.12946429812171525,0.8794501181365034,1,1,0,0,1,9.050640993218508,1,0,1,1,1,0,3,1,2,6,2,0,1,4,1,0
8,0,0,3,22212.966666666667,0,0,5,5,0,1,0,60.65664351851852,3.219675505038765,0.014755024816944321,-0.776799380294908,0.03471424333974399,1,1,0,0,0,3.214867803470662,0,1,1,1,1,0,2,1,2,6,2,0,2,0,1,0
8,0,0,3,2886.35,0,0,8,8,0,0,0,58.83721064814815,5.904571344953613,0.17414098510532933,5.648262717002941,2.0703523566769917,1,1,0,0,1,8.335911094196945,1,0,1,1,1,0,0,1,2,6,2,0,5,2,1,0
9,0,0,3,13858.95,0,0,16,16,0,0,0,59.556423611111114,3.4114776910697118,0.023720309149030873,-0.816355918659182,0.11170168126071216,0,0,1,0,0,3.1654750481410856,0,0,1,1,1,0,0,3,2,1,0,0,2,0,3,0
9,0,0,3,12487.666666666666,0,0,5,5,0,1,0,29.834722222222222,4.45295097301058,0.0898705093862166,-0.8191772854308433,0.434808219582208,0,0,1,1,0,0.6418538861723948,0,0,1,1,1,0,3,0,2,3,0,0,2,0,0,0
9,0,0,3,26572.2,0,0,7,7,0,0,0,45.9265625,5.691372454579519,0.1448955358632398,-0.3100670085248625,0.5620622261152506,1,1,0,0,1,9.363061458993847,1,0,1,1,1,0,1,1,0,6,2,0,5,2,1,0
9,0,0,3,18241.45,0,0,12,12,0,0,0,60.83182870370371,3.3686741899565953,0.017822977911965677,-0.9950369876706254,0.16950884977297478,0,0,1,1,0,2.970414465569701,0,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
9,0,0,3,37682.683333333334,0,0,8,8,0,0,0,58.4521875,5.741880763254859,0.20111352086233125,-0.2468166469947431,0.582656551599597,1,1,0,0,0,4.762173934797756,0,0,1,1,1,0,2,1,2,6,2,0,2,0,1,0
9,0,0,3,2981.5666666666666,0,0,7,7,0,0,0,41.49136574074074,4.378395048439832,0.06044432840061741,-0.5458742865469541,0.48859368392194863,0,0,1,1,1,8.557951183888406,1,0,1,1,1,0,3,3,2,3,0,0,4,5,3,0
9,0,0,3,1379.65,0,1,5,5,0,1,0,52.915219907407405,4.458292990127331,0.03606276120569804,-1.1610030391575688,0.20238335162771484,1,1,0,0,0,6.481577129276431,1,1,1,1,1,0,3,1,0,6,2,0,2,0,1,0
9,0,0,3,3398.3,0,0,16,16,0,0,0,59.767743055555556,4.071928522937768,0.09393426067693911,-0.5693051853449844,0.26701628735920896,0,0,1,1,0,2.8449093838194073,0,0,1,1,1,0,2,0,0,3,0,0,2,0,0,0
9,0,0,3,5726.583333333333,0,0,9,9,0,0,0,57.594155092592594,4.959341999708705,0.11727458829574745,-0.36806393599023657,0.4967744749312346,0,0,1,1,1,8.679482094459956,1,0,1,1,1,0,3,0,1,3,0,0,5,2,0,0
9,0,0,3,7673.883333333333,0,0,8,8,0,0,0,50.01025462962963,6.894588982450378,0.6546917851427356,4.725422813012001,5.163700002135456,1,1,0,0,0,2.174751721484161,0,0,1,1,1,0,1,1,1,6,2,0,2,0,1,0
9,0,0,3,4107.716666666666,0,0,11,11,0,0,0,58.432881944444446,5.654382124361074,0.1355462292957827,-0.31603368227203177,0.6385432922242346,0,0,1,1,0,3.2268439945173775,0,0,1,1,1,0,3,3,0,3,0,0,2,0,3,0
9,0,0,3,15840.766666666666,0,0,9,9,0,0,0,56.788773148148145,6.219973677920602,0.21918197228387187,-0.24124910071021524,0.7391789590744549,1,1,0,0,0,1.9315214116032138,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
9,0,0,3,8020.483333333334,0,0,10,10,0,0,0,60.94046296296296,4.062337766087015,0.09356926353731465,-0.6015573247395152,0.3550267634638295,1,1,0,0,0,7.19668657083435,1,0,1,1,1,0,0,1,0,6,2,0,2,0,1,0
9,0,0,3,22466.366666666665,0,0,9,9,0,0,0,54.73105324074074,5.0548435487605765,0.09985065347118509,-0.7171288033784606,0.22431696366539366,0,0,1,1,1,9.16502914926618,1,0,1,1,1,0,3,0,2,3,0,0,3,3,0,0
9,0,0,3,9555.266666666666,0,0,8,8,0,0,0,53.65543981481481,6.351147462561019,0.27415869243338303,0.5462243799177656,1.5434729786520462,0,0,1,1,0,5.159055299214529,0,0,1,1,0,0,3,3,2,3,0,5,2,0,3,0
9,0,0,3,11666.616666666667,0,0,10,10,0,0,0,61.01870370370371,3.4647979630717503,0.023542021405983944,-0.6269355789382968,0.10106016514885771,0,0,1,1,1,8.354438940114811,1,0,1,1,1,0,3,3,2,3,0,0,1,4,3,0
9,0,0,3,11663.833333333334,0,0,11,11,0,0,0,53.82159722222222,7.669229109152515,0.8679272060791358,1.2499248988006353,2.786296255545378,0,0,1,1,0,3.122364924487357,0,1,1,1,1,0,3,3,0,4,0,0,2,0,3,0
9,0,0,3,1282.6166666666666,0,2,9,9,0,0,0,48.895520833333336,6.286240150871939,0.6464771918824083,0.867349232247888,2.0117825774900746,1,1,0,0,0,3.100092288878234,0,0,1,1,1,0,3,1,2,6,2,0,2,0,1,0
9,0,0,3,5137.783333333334,0,0,9,9,0,0,0,58.087662037037035,5.883795814009186,0.16586935883483458,-0.3088658417510484,0.6380042427843251,0,0,0,0,0,2.89591193827178,0,0,1,1,1,0,0,3,2,5,0,0,2,0,3,0
9,0,0,3,38377.51666666667,0,0,6,6,0,0,0,57.64579861111111,7.043657608712654,0.4950176889342525,14.386083467584452,6.45664801457298,1,1,0,0,1,8.921190556249368,1,0,1,1,1,0,3,1,2,6,2,0,5,2,1,0
9,0,0,3,2611.1666666666665,0,0,15,15,0,0,0,57.22702546296296,6.36038668703494,0.26178311898490875,-0.5322106864287236,0.5638631754926764,1,1,0,0,0,2.9652730660692823,0,0,1,1,1,0,0,1,2,6,2,0,2,0,1,0
9,0,0,3,6874.783333333334,0,0,11,11,0,0,0,56.14694444444444,5.13208567090303,0.1545146695788633,-0.023854102106568884,0.9802688593886268,0,0,1,1,0,0.7419373447293773,0,0,1,1,1,0,3,0,2,3,0,0,2,0,0,0
9,0,0,3,26216.733333333334,0,0,9,9,0,0,0,59.81244212962963,4.27039650600246,0.04877795830884641,-0.7016523380459612,0.2370183719071299,0,0,1,1,1,7.983098940710892,1,0,1,1,1,0,4,3,2,3,0,0,4,5,3,0
9,0,0,3,17266.733333333334,0,0,15,15,0,0,0,60.395636574074075,5.206092422505519,0.13029142811990432,-0.5245528529711594,0.2873733488273695,0,0,1,1,0,2.8213788864092133,0,0,1,1,1,0,2,3,2,3,0,0,2,0,3,0
9,0,0,3,10675.2,0,0,9,9,0,0,0,48.52200231481481,4.221124045253227,0.02749339396546427,-1.1278798588450385,0.10597417346386136,0,0,0,0,0,2.5952547069568657,0,0,1,1,1,0,4,3,2,5,0,0,2,0,3,0
10,0,0,3,2622.35,0,0,8,8,0,0,0,49.75564814814815,4.323072491830211,0.07042080261925264,-0.433999038076136,0.404522474291882,1,1,0,0,0,1.9878743481543455,0,1,1,1,1,0,3,1,0,6,2,0,2,0,1,0
10,0,0,3,14682.583333333334,0,0,11,11,0,0,0,60.68717592592593,6.0088377551653265,0.20113046407482263,-0.32572352484654593,0.6456460505314585,1,1,0,0,1,7.921898411023797,1,0,1,1,1,0,3,1,2,6,2,0,5,2,1,0
10,0,0,3,1074.1666666666667,0,1,9,9,0,0,0,58.444710648148146,5.633896347192034,0.14737604551078026,-0.004643396791838149,0.9962206123988077,0,0,1,1,0,2.7343675094195836,0,0,1,1,1,0,3,3,0,3,0,0,2,0,3,0
10,0,0,3,9432.633333333333,0,0,12,12,0,0,0,58.562835648148145,4.772631879875022,0.08268152484395389,-0.7673149992696074,0.18238146866262886,1,1,0,0,0,2.388762789235098,0,0,1,1,1,0,3,1,0,6,2,0,2,0,1,0
10,0,0,3,31993.716666666667,0,0,5,5,0,1,0,52.67640046296296,4.503248196262708,0.03916796042417704,-1.8638872607761217,0.21341521646574454,1,1,0,0,1,9.359191318708538,1,1,1,1,1,0,3,1,2,6,2,0,5,2,1,0
10,0,0,3,5071.683333333333,0,0,6,6,0,0,0,27.357152777777777,6.234724402007016,0.6076910223665052,2.345477695251074,3.655552657480022,1,1,0,0,0,2.2300144001592104,0,0,1,1,1,0,0,1,2,6,2,0,2,0,1,0
10,0,0,3,6692.333333333333,0,0,11,11,0,0,0,60.21365740740741,2.5087859235779435,0.016860308831874792,-0.8001280955209863,0.04455494368651732,1,1,0,0,0,2.6878474937846906,0,1,1,1,1,0,0,1,2,6,2,0,2,0,1,0
10,0,0,3,8645.933333333332,0,0,4,4,0,1,0,50.05258101851852,6.095261340789626,0.18196277314965129,2.4241169212609606,2.2685738568646943,1,1,0,0,1,8.648045999835,1,0,1,1,1,0,3,1,2,6,2,0,0,1,1,0
10,0,0,3,6461.533333333334,0,0,11,11,0,0,0,58.127685185185186,1.766441661243765,0.003068474430434205,-1.0004746349804015,0.012101523015096904,0,0,0,0,0,1.7578579175523736,0,0,1,1,1,0,3,3,2,5,0,0,2,0,3,0
10,0,0,3,7956.133333333333,0,0,15,15,0,0,0,52.56135416666667,5.777776154564528,0.14095134718745075,-0.3744104264829012,0.5086951460938428,0,0,1,1,0,0.262364264467491,0,0,1,1,1,0,0,3,2,3,0,0,2,0,3,0
10,0,0,3,5341.116666666667,0,0,4,4,0,1,0,18.895949074074075,5.388386563636904,0.2484603102189781,3.646795559049501,3.722446823675227,1,1,0,0,0,2.8213788864092133,0,0,1,1,1,0,2,1,2,6,2,0,2,0,1,0
10,0,0,3,30676.716666666667,0,0,6,6,0,0,0,50.898587962962964,3.8146306594194965,0.04256870873637341,-0.6558323035248095,0.10397183642020974,1,1,0,0,1,8.95531908176395,1,0,1,1,1,0,2,1,2,6,2,0,4,5,1,0
10,0,0,3,10219.066666666668,0,0,16,16,0,0,0,59.015219907407406,6.639222025369117,0.7146199925121677,1.3117959327270778,2.2933804790014842,0,1,0,0,0,3.1179499062782403,0,0,1,1,1,0,0,2,2,0,3,0,2,0,2,0
10,0,0,3,3808.9166666666665,0,0,10,10,0,0,0,50.84576388888889,5.49129032851713,0.16495049504950496,3.824855670028688e-06,1.0000045954224968,1,1,0,0,0,3.2068032436339315,0,1,1,1,1,0,3,1,2,6,2,0,2,0,1,0
10,0,0,3,24222.8,0,0,12,12,0,0,0,58.74768518518518,4.030161533445187,0.025921097062244405,-0.6435762852010025,0.12306138366812366,0,0,1,1,0,3.2068032436339315,0,0,1,1,1,0,3,3,0,3,0,0,2,0,3,0
10,0,0,3,7489.233333333334,0,0,14,14,0,0,0,54.42835648148148,3.377246160839642,0.031289748155685575,-1.034112877544765,0.06098034130673318,0,0,1,1,0,2.766319109226186,0,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
10,0,0,3,28085.3,0,0,11,11,0,0,0,59.91875,5.186938778564647,0.11272531441061868,-0.7078817058027657,0.2844949299004381,0,0,1,0,1,8.67214355141406,1,0,1,1,1,0,1,3,2,1,0,0,3,3,3,0
10,0,0,3,8113.033333333334,0,0,13,13,0,0,0,61.60462962962963,7.3274388243278565,0.7851934477701349,0.7702191799538529,1.7118972115821733,1,1,0,0,1,9.285169512596832,1,0,1,1,1,0,3,1,2,6,2,0,5,2,1,0
10,0,0,3,19393.183333333334,0,0,15,15,0,0,0,60.962488425925926,5.39144334453752,0.17900764296773242,-0.8069442610981219,0.23834781390339896,0,0,0,0,0,6.452048954437226,1,0,1,1,1,0,0,3,0,5,0,0,2,0,3,0
10,0,0,3,2732.233333333333,0,0,7,7,0,0,0,46.567384259259256,5.076797496349925,0.13824172771778756,-0.11983524968897918,0.9052120976949353,1,1,0,0,0,2.833213344056216,0,1,1,1,1,0,3,1,2,6,2,0,2,0,1,0
10,0,0,3,27373.15,0,0,9,9,0,0,0,51.77821759259259,5.371010051941477,0.27824640299458014,0.5022767254512772,1.541141735360005,0,0,1,1,0,3.2188758248682006,0,0,1,1,1,0,3,3,0,4,0,0,2,0,3,0
10,0,0,3,1815.5,0,0,17,17,0,0,0,59.78810185185185,5.436948234717258,0.10698733869345793,-0.26222060307113615,0.5864132039457062,0,0,1,0,0,5.929589143389895,0,0,1,1,1,0,1,3,0,1,0,0,2,0,3,0
10,0,0,3,3588.633333333333,0,0,16,16,0,0,0,59.9065625,5.813354111085492,0.19428677878877848,-0.24609688459569692,0.7239343279361321,0,0,1,1,0,3.0819099697950434,0,0,1,1,1,0,0,0,2,3,0,0,2,0,0,0
10,0,0,3,2908.8166666666666,0,0,11,11,0,0,0,58.937592592592594,3.9706692008608795,0.03974542148330953,-0.523652729311173,0.14267260136783422,0,0,1,1,1,0.0,0,0,1,1,1,0,2,3,2,4,0,0,5,2,3,0
11,0,0,3,17265.25,0,0,5,5,0,1,0,60.26788194444445,5.762962916892232,0.13122381541235686,0.3886448081211083,1.1821094550049946,0,0,1,1,0,6.470799503782602,1,0,1,1,1,0,0,3,2,4,0,0,2,0,3,0
11,0,0,3,1249.3166666666666,0,1,13,13,0,0,0,58.52616898148148,6.480811139196849,0.7013747591211016,2.2740061199418067,3.1044998819614977,0,0,1,1,0,2.772588722239781,0,1,1,1,1,0,0,3,2,4,0,0,2,0,3,0
11,0,0,3,2746.2,0,0,16,16,0,0,0,60.31225694444444,7.244513189080511,0.750175562738886,0.7074782511187526,1.94436184812419,1,1,0,0,1,8.791941988456118,1,0,1,1,1,0,2,1,0,6,2,0,5,2,1,0
11,0,0,3,19941.566666666666,0,0,14,14,0,0,0,58.815162037037034,6.5094395530271845,0.3130749474667289,0.08406807627602667,1.1629242771802184,1,1,0,0,1,9.182352335436015,1,0,1,1,1,0,2,1,0,6,2,0,5,2,1,0
11,0,0,3,3740.4333333333334,0,0,11,11,0,0,0,54.83530092592593,5.412404692585804,0.10062493236662698,-0.5878679139163432,0.3539684044633162,0,0,1,1,0,1.9021075263969205,0,0,1,1,1,0,2,3,0,3,0,0,2,0,3,0
11,0,0,3,7173.666666666667,0,0,7,7,0,0,0,48.69274305555555,5.281578042543739,0.10996594472480416,-0.185851199626508,0.816955895109916,0,1,0,0,0,3.246490991901174,0,1,1,1,1,0,2,2,2,0,3,0,2,0,2,0
11,0,0,3,1647.9333333333334,0,0,6,6,0,0,0,29.863506944444445,5.877763792591814,0.16680957535036053,-0.18692231812562182,0.7797216717557662,0,0,1,1,0,6.641182169740591,1,0,1,1,1,0,3,3,0,3,0,0,2,0,3,0
11,0,0,3,25312.816666666666,0,0,8,8,0,0,0,57.742337962962964,6.5671364571469955,0.28701709584745866,4.96282185583261,4.16336763866401,0,0,1,1,1,8.773848885262895,1,1,1,1,1,0,0,3,0,4,0,0,5,2,3,0
11,0,0,3,2864.2833333333333,0,0,17,17,0,0,0,60.62356481481481,5.232658217741762,0.17216235698574942,-0.2530829262849812,0.7283941839571886,0,0,1,1,0,5.6937321388027,0,0,1,1,1,0,3,3,2,3,0,0,2,0,3,0
11,0,0,3,38662.083333333336,0,0,7,7,0,0,0,58.956921296296294,1.7984040119467235,0.005746733255798044,-0.6480763829910763,0.04452493445359835,1,1,0,0,1,9.125326997649227,1,1,1,1,1,0,0,1,2,6,2,0,1,4,1,0
